STUDENTID,label,holdout,feature_set,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333000033,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.77
2333000882,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.5505704219129411
2333000955,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.44416666666666665
2333001552,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.7841666666666667
2333001935,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.715874922028666
2333001986,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.735
2333002087,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.6908333333333333
2333002141,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.6207571485661282
2333002494,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.7649999999999999
2333002672,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.7535091333244958
2333002923,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.5707265543300322
2333003024,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.6170667412676338
2333003181,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.6044973247251758
2333003245,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.46
2333003695,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.7044281877052702
2333003776,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.7625000000000002
2333003971,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.705
2333004276,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.771201919861678
2333004381,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.445
2333004578,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.465
2333004721,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.47
2333005566,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.4148765805501106
2333005825,0.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.748821653174504
2333006503,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.6462539840601509
2333008034,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.5641666666666666
2333008239,1.0,0,0,10.0,0.17852857036308287,0.13857614700620643,0.6094328397673188,0.5835977436982196,0.2708333333333333
